1685691069: threshold_s= 100000.
1685691069: msg_store_timeout= 30.
1685691408281774 #storage: SUB3 0
1685691408409098 #storage: SUB11 10
1685691408409117 #storage: SUB12 10
1685691408409144 #storage: SUB13 0
1685691409414848 #storage: SUB2 0
1685691409414931 #storage: SUB7 0
1685691409414945 #storage: SUB11 10
1685691409414963 #storage: SUB12 10
1685691409414995 #storage: SUB13 0
1685691410417932 #storage: SUB3 0
1685691410417991 #storage: SUB8 0
1685691410417999 #storage: SUB11 10
1685691410418016 #storage: SUB12 10
1685691410418036 #storage: SUB13 0
1685691411421093 #storage: SUB4 6
1685691411421164 #storage: SUB9 0
1685691411421190 #storage: SUB11 11
1685691411421212 #storage: SUB12 11
1685691411421249 #storage: SUB13 0
1685691412426121 #storage: SUB5 6
1685691412426711 #storage: SUB10 0
1685691412426748 #storage: SUB11 12
SUB11 msg(285) timeout!!!
1685691412426790 #storage: SUB12 12
SUB12 msg(285) timeout!!!
1685691412427048 #storage: SUB13 0
1685691413287993 #storage: SUB2 0
1685691413288121 #storage: SUB3 0
1685691413288160 #storage: SUB4 6
SUB4 msg(90) timeout!!!
1685691413288217 #storage: SUB5 6
SUB5 msg(90) timeout!!!
1685691413288268 #storage: SUB11 11
SUB11 msg(286) timeout!!!
1685691413288357 #storage: SUB12 11
SUB12 msg(286) timeout!!!
#latency_threshold_l: SUB2 1685691413288489 574 300
SUB2 Mode Change...to slow_mode
1685691413288530 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691413288561 491 300
SUB3 Mode Change...to slow_mode
1685691413288591 #storage: SUB3 0
1685691414433229 #storage: SUB11 10
1685691414433356 #storage: SUB12 10
1685691414433506 #storage: SUB13 0
1685691415436552 #storage: SUB2 0
1685691415436682 #storage: SUB7 0
1685691415436724 #storage: SUB11 10
1685691415436771 #storage: SUB12 10
1685691415436863 #storage: SUB13 0
1685691416439789 #storage: SUB3 0
1685691416439835 #storage: SUB8 0
1685691416439844 #storage: SUB11 10
1685691416439853 #storage: SUB12 10
1685691416439871 #storage: SUB13 0
1685691417443916 #storage: SUB4 6
1685691417444156 #storage: SUB9 0
1685691417444198 #storage: SUB11 11
1685691417444244 #storage: SUB12 11
1685691417444400 #storage: SUB13 0
1685691418294938 #storage: SUB2 0
1685691418295067 #storage: SUB3 0
1685691418295135 #storage: SUB4 6
SUB4 msg(92) timeout!!!
1685691418295192 #storage: SUB5 5
1685691418295250 #storage: SUB11 11
SUB11 msg(291) timeout!!!
1685691418295306 #storage: SUB12 11
SUB12 msg(291) timeout!!!
#latency_threshold_l: SUB2 1685691418295434 574 300
SUB2 Mode Change...to slow_mode
1685691418295502 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691418295532 516 300
SUB3 Mode Change...to slow_mode
1685691418295559 #storage: SUB3 0
1685691418443581 #storage: SUB5 6
1685691418444250 #storage: SUB10 0
1685691418444265 #storage: SUB11 11
1685691418444277 #storage: SUB12 11
1685691418444494 #storage: SUB13 0
1685691420454379 #storage: SUB11 11
SUB11 msg(293) timeout!!!
1685691420454458 #storage: SUB12 11
SUB12 msg(293) timeout!!!
1685691420454483 #storage: SUB13 0
1685691421457991 #storage: SUB2 0
1685691421458111 #storage: SUB7 0
1685691421458150 #storage: SUB11 10
1685691421458224 #storage: SUB12 10
1685691421458310 #storage: SUB13 0
1685691422461130 #storage: SUB3 0
1685691422461209 #storage: SUB8 0
1685691422461218 #storage: SUB11 10
1685691422461227 #storage: SUB12 10
1685691422461252 #storage: SUB13 0
1685691423302147 #storage: SUB2 0
1685691423302270 #storage: SUB3 0
1685691423302307 #storage: SUB4 5
1685691423302346 #storage: SUB5 6
SUB5 msg(93) timeout!!!
1685691423302396 #storage: SUB11 10
1685691423302439 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691423302583 513 300
SUB2 Mode Change...to slow_mode
1685691423302621 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691423302649 427 300
SUB3 Mode Change...to slow_mode
1685691423302676 #storage: SUB3 0
1685691423460597 #storage: SUB4 6
1685691423460711 #storage: SUB9 0
1685691423460736 #storage: SUB11 11
1685691423460758 #storage: SUB12 11
1685691423460864 #storage: SUB13 0
1685691424467588 #storage: SUB5 6
1685691424468102 #storage: SUB10 0
1685691424468116 #storage: SUB11 12
SUB11 msg(298) timeout!!!
1685691424468128 #storage: SUB12 12
SUB12 msg(298) timeout!!!
1685691424468346 #storage: SUB13 0
1685691426476655 #storage: SUB11 11
SUB11 msg(299) timeout!!!
1685691426476790 #storage: SUB12 11
SUB12 msg(299) timeout!!!
1685691426476972 #storage: SUB13 0
1685691427479917 #storage: SUB2 0
1685691427479962 #storage: SUB7 0
1685691427479972 #storage: SUB11 10
1685691427479984 #storage: SUB12 10
1685691427480007 #storage: SUB13 0
1685691428309028 #storage: SUB2 0
1685691428309148 #storage: SUB3 0
1685691428309188 #storage: SUB4 6
SUB4 msg(95) timeout!!!
1685691428309270 #storage: SUB5 6
SUB5 msg(95) timeout!!!
1685691428309322 #storage: SUB11 10
1685691428309365 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691428309479 529 300
SUB2 Mode Change...to slow_mode
1685691428309516 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691428309545 443 300
SUB3 Mode Change...to slow_mode
1685691428309572 #storage: SUB3 0
1685691428479270 #storage: SUB3 0
1685691428479347 #storage: SUB8 0
1685691428479368 #storage: SUB11 10
1685691428479397 #storage: SUB12 10
1685691428479460 #storage: SUB13 0
1685691429485290 #storage: SUB4 6
1685691429485507 #storage: SUB9 0
1685691429485572 #storage: SUB11 11
1685691429485617 #storage: SUB12 11
1685691429485774 #storage: SUB13 0
1685691430486480 #storage: SUB5 6
1685691430487594 #storage: SUB10 0
1685691430487621 #storage: SUB11 12
SUB11 msg(304) timeout!!!
1685691430487661 #storage: SUB12 12
SUB12 msg(304) timeout!!!
1685691430488023 #storage: SUB13 0
1685691432496505 #storage: SUB11 11
SUB11 msg(305) timeout!!!
1685691432496641 #storage: SUB12 11
SUB12 msg(305) timeout!!!
1685691432496855 #storage: SUB13 0
1685691433316111 #storage: SUB2 0
1685691433316275 #storage: SUB3 0
1685691433316330 #storage: SUB4 6
SUB4 msg(97) timeout!!!
1685691433316413 #storage: SUB5 6
SUB5 msg(97) timeout!!!
1685691433316495 #storage: SUB11 10
1685691433316597 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691433316755 718 300
SUB2 Mode Change...to slow_mode
1685691433316805 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691433316843 637 300
SUB3 Mode Change...to slow_mode
1685691433316883 #storage: SUB3 0
1685691433495110 #storage: SUB2 0
1685691433495145 #storage: SUB7 0
1685691433495158 #storage: SUB11 10
1685691433495186 #storage: SUB12 10
1685691433495222 #storage: SUB13 0
1685691434500761 #storage: SUB3 0
1685691434500801 #storage: SUB8 0
1685691434500829 #storage: SUB11 10
1685691434500838 #storage: SUB12 10
1685691434500863 #storage: SUB13 0
1685691435505007 #storage: SUB4 6
1685691435505289 #storage: SUB9 0
1685691435505352 #storage: SUB11 11
1685691435505396 #storage: SUB12 11
1685691435505555 #storage: SUB13 0
1685691436509223 #storage: SUB5 6
1685691436509850 #storage: SUB10 0
1685691436509877 #storage: SUB11 12
SUB11 msg(310) timeout!!!
1685691436509905 #storage: SUB12 12
SUB12 msg(310) timeout!!!
1685691436510161 #storage: SUB13 0
1685691438323608 #storage: SUB2 0
1685691438323701 #storage: SUB3 0
1685691438323739 #storage: SUB4 6
SUB4 msg(99) timeout!!!
1685691438323791 #storage: SUB5 6
SUB5 msg(99) timeout!!!
1685691438323840 #storage: SUB11 11
SUB11 msg(311) timeout!!!
1685691438323895 #storage: SUB12 11
SUB12 msg(311) timeout!!!
#latency_threshold_l: SUB2 1685691438324058 528 300
SUB2 Mode Change...to slow_mode
1685691438324097 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691438324125 473 300
SUB3 Mode Change...to slow_mode
1685691438324153 #storage: SUB3 0
1685691438510010 #storage: SUB11 10
1685691438510024 #storage: SUB12 10
1685691438510047 #storage: SUB13 0
1685691439515502 #storage: SUB2 0
1685691439515758 #storage: SUB7 0
1685691439515774 #storage: SUB11 10
1685691439515783 #storage: SUB12 10
1685691439515800 #storage: SUB13 0
1685691440519373 #storage: SUB3 0
1685691440519527 #storage: SUB8 0
1685691440519572 #storage: SUB11 10
1685691440519645 #storage: SUB12 10
1685691440519739 #storage: SUB13 0
1685691441522553 #storage: SUB4 6
1685691441522616 #storage: SUB9 0
1685691441522625 #storage: SUB11 11
1685691441522641 #storage: SUB12 11
1685691441522671 #storage: SUB13 0
1685691442526963 #storage: SUB5 6
1685691442527511 #storage: SUB10 0
1685691442527524 #storage: SUB11 12
SUB11 msg(316) timeout!!!
1685691442527538 #storage: SUB12 12
SUB12 msg(316) timeout!!!
1685691442527760 #storage: SUB13 0
1685691443330393 #storage: SUB2 0
1685691443330523 #storage: SUB3 0
1685691443330562 #storage: SUB4 6
SUB4 msg(101) timeout!!!
1685691443330618 #storage: SUB5 6
SUB5 msg(101) timeout!!!
1685691443330671 #storage: SUB11 11
SUB11 msg(317) timeout!!!
1685691443330755 #storage: SUB12 11
SUB12 msg(317) timeout!!!
#latency_threshold_l: SUB2 1685691443330893 577 300
SUB2 Mode Change...to slow_mode
1685691443330934 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691443330964 490 300
SUB3 Mode Change...to slow_mode
1685691443330994 #storage: SUB3 0
1685691444536212 #storage: SUB11 10
1685691444536229 #storage: SUB12 10
1685691444536275 #storage: SUB13 0
1685691445539800 #storage: SUB2 0
1685691445539930 #storage: SUB7 0
1685691445539972 #storage: SUB11 10
1685691445540019 #storage: SUB12 10
1685691445540107 #storage: SUB13 0
1685691446543111 #storage: SUB3 0
1685691446543167 #storage: SUB8 0
1685691446543182 #storage: SUB11 10
1685691446543201 #storage: SUB12 10
1685691446543235 #storage: SUB13 0
1685691447546168 #storage: SUB4 6
SUB4 msg(103) timeout!!!
1685691447546247 #storage: SUB9 0
1685691447546259 #storage: SUB11 11
SUB11 msg(322) timeout!!!
1685691447546278 #storage: SUB12 11
SUB12 msg(322) timeout!!!
1685691447546324 #storage: SUB13 0
1685691448337354 #storage: SUB2 0
1685691448337514 #storage: SUB3 0
1685691448337606 #storage: SUB4 5
1685691448337667 #storage: SUB5 5
1685691448337733 #storage: SUB11 10
1685691448337806 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691448337964 687 300
SUB2 Mode Change...to slow_mode
1685691448338020 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691448338059 609 300
SUB3 Mode Change...to slow_mode
1685691448338103 #storage: SUB3 0
1685691448551341 #storage: SUB5 6
SUB5 msg(104) timeout!!!
1685691448551948 #storage: SUB10 0
1685691448551967 #storage: SUB11 11
SUB11 msg(324) timeout!!!
1685691448551987 #storage: SUB12 11
SUB12 msg(324) timeout!!!
1685691448552196 #storage: SUB13 0
1685691450560429 #storage: SUB11 10
1685691450560540 #storage: SUB12 10
1685691450560663 #storage: SUB13 0
1685691451558813 #storage: SUB2 0
1685691451558860 #storage: SUB7 0
1685691451558871 #storage: SUB11 10
1685691451558885 #storage: SUB12 10
1685691451558921 #storage: SUB13 0
1685691452564650 #storage: SUB3 0
1685691452564722 #storage: SUB8 0
1685691452564730 #storage: SUB11 10
1685691452564739 #storage: SUB12 10
1685691452564764 #storage: SUB13 0
1685691453344142 #storage: SUB2 0
1685691453344276 #storage: SUB3 0
1685691453344314 #storage: SUB4 5
1685691453344352 #storage: SUB5 5
1685691453344387 #storage: SUB11 10
1685691453344429 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691453344576 526 300
SUB2 Mode Change...to slow_mode
1685691453344613 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691453344641 420 300
SUB3 Mode Change...to slow_mode
1685691453344668 #storage: SUB3 0
1685691453563207 #storage: SUB4 6
SUB4 msg(106) timeout!!!
1685691453563252 #storage: SUB9 0
1685691453563260 #storage: SUB11 11
SUB11 msg(329) timeout!!!
1685691453563271 #storage: SUB12 11
SUB12 msg(329) timeout!!!
1685691453563311 #storage: SUB13 0
1685691454570187 #storage: SUB5 6
SUB5 msg(106) timeout!!!
1685691454570787 #storage: SUB10 0
1685691454570799 #storage: SUB11 11
SUB11 msg(330) timeout!!!
1685691454570810 #storage: SUB12 11
SUB12 msg(330) timeout!!!
1685691454571019 #storage: SUB13 0
1685691456579552 #storage: SUB11 10
1685691456579582 #storage: SUB12 10
1685691456579618 #storage: SUB13 0
1685691457582634 #storage: SUB2 0
1685691457582658 #storage: SUB7 0
1685691457582692 #storage: SUB11 10
1685691457582705 #storage: SUB12 10
1685691457582730 #storage: SUB13 0
1685691458351281 #storage: SUB2 0
1685691458351400 #storage: SUB3 0
1685691458351437 #storage: SUB4 5
1685691458351542 #storage: SUB5 5
1685691458351608 #storage: SUB11 10
1685691458351650 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691458351772 569 300
SUB2 Mode Change...to slow_mode
1685691458351810 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691458351839 485 300
SUB3 Mode Change...to slow_mode
1685691458351868 #storage: SUB3 0
1685691458586239 #storage: SUB3 0
1685691458586359 #storage: SUB8 0
1685691458586399 #storage: SUB11 10
1685691458586471 #storage: SUB12 10
1685691458586563 #storage: SUB13 0
1685691459589615 #storage: SUB4 6
SUB4 msg(108) timeout!!!
1685691459589681 #storage: SUB9 0
1685691459589689 #storage: SUB11 11
SUB11 msg(335) timeout!!!
1685691459589713 #storage: SUB12 11
SUB12 msg(335) timeout!!!
1685691459589751 #storage: SUB13 0
1685691460594006 #storage: SUB5 6
SUB5 msg(108) timeout!!!
1685691460594614 #storage: SUB10 0
1685691460594639 #storage: SUB11 11
SUB11 msg(336) timeout!!!
1685691460594679 #storage: SUB12 11
SUB12 msg(336) timeout!!!
1685691460594891 #storage: SUB13 0
1685691462603184 #storage: SUB11 10
1685691462603197 #storage: SUB12 10
1685691462603218 #storage: SUB13 0
1685691463358323 #storage: SUB2 0
1685691463358446 #storage: SUB3 0
1685691463358483 #storage: SUB4 5
1685691463358522 #storage: SUB5 5
1685691463358556 #storage: SUB11 10
1685691463358601 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691463358728 474 300
SUB2 Mode Change...to slow_mode
1685691463358780 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691463358836 438 300
SUB3 Mode Change...to slow_mode
1685691463358865 #storage: SUB3 0
1685691463606401 #storage: SUB2 0
1685691463606425 #storage: SUB7 0
1685691463606433 #storage: SUB11 10
1685691463606442 #storage: SUB12 10
1685691463606458 #storage: SUB13 0
1685691464605981 #storage: SUB3 0
1685691464606012 #storage: SUB8 0
1685691464606023 #storage: SUB11 10
1685691464606036 #storage: SUB12 10
1685691464606064 #storage: SUB13 0
1685691465611345 #storage: SUB4 6
SUB4 msg(110) timeout!!!
1685691465611400 #storage: SUB9 0
1685691465611408 #storage: SUB11 11
SUB11 msg(341) timeout!!!
1685691465611419 #storage: SUB12 11
SUB12 msg(341) timeout!!!
1685691465611455 #storage: SUB13 0
1685691466616515 #storage: SUB5 6
SUB5 msg(110) timeout!!!
1685691466617136 #storage: SUB10 0
1685691466617173 #storage: SUB11 11
SUB11 msg(342) timeout!!!
1685691466617195 #storage: SUB12 11
SUB12 msg(342) timeout!!!
1685691466617537 #storage: SUB13 0
1685691468365016 #storage: SUB2 0
1685691468365143 #storage: SUB3 0
1685691468365180 #storage: SUB4 5
1685691468365244 #storage: SUB5 5
1685691468365280 #storage: SUB11 10
1685691468365321 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691468365433 493 300
SUB2 Mode Change...to slow_mode
1685691468365470 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691468365498 407 300
SUB3 Mode Change...to slow_mode
1685691468365525 #storage: SUB3 0
1685691468617461 #storage: SUB11 10
1685691468617486 #storage: SUB12 10
1685691468617518 #storage: SUB13 0
1685691469621002 #storage: SUB2 0
1685691469621324 #storage: SUB7 0
1685691469621359 #storage: SUB11 10
1685691469621395 #storage: SUB12 10
1685691469621485 #storage: SUB13 0
1685691470624997 #storage: SUB3 0
1685691470625039 #storage: SUB8 0
1685691470625048 #storage: SUB11 10
1685691470625057 #storage: SUB12 10
1685691470625076 #storage: SUB13 0
1685691471625963 #storage: SUB4 6
SUB4 msg(112) timeout!!!
1685691471626112 #storage: SUB9 0
1685691471626164 #storage: SUB11 11
SUB11 msg(347) timeout!!!
1685691471626239 #storage: SUB12 11
SUB12 msg(347) timeout!!!
1685691471626371 #storage: SUB13 0
1685691472631384 #storage: SUB5 6
SUB5 msg(112) timeout!!!
1685691472631986 #storage: SUB10 0
1685691472632015 #storage: SUB11 11
SUB11 msg(348) timeout!!!
1685691472632045 #storage: SUB12 11
SUB12 msg(348) timeout!!!
1685691472632286 #storage: SUB13 0
1685691473371880 #storage: SUB2 0
1685691473371971 #storage: SUB3 0
1685691473372010 #storage: SUB4 5
1685691473372049 #storage: SUB5 5
1685691473372088 #storage: SUB11 10
1685691473372131 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691473372244 438 300
SUB2 Mode Change...to slow_mode
1685691473372285 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691473372315 390 300
SUB3 Mode Change...to slow_mode
1685691473372345 #storage: SUB3 0
1685691474640570 #storage: SUB11 10
1685691474641002 #storage: SUB12 10
1685691474641111 #storage: SUB13 0
1685691475643708 #storage: SUB2 0
1685691475643728 #storage: SUB7 0
1685691475643736 #storage: SUB11 10
1685691475643767 #storage: SUB12 10
1685691475643785 #storage: SUB13 0
1685691476647408 #storage: SUB3 0
1685691476647500 #storage: SUB8 0
1685691476647509 #storage: SUB11 10
1685691476647526 #storage: SUB12 10
1685691476647544 #storage: SUB13 0
1685691477650627 #storage: SUB4 6
1685691477650688 #storage: SUB9 0
1685691477650696 #storage: SUB11 11
1685691477650705 #storage: SUB12 11
1685691477650742 #storage: SUB13 0
1685691478378461 #storage: SUB2 0
1685691478378589 #storage: SUB3 0
1685691478378628 #storage: SUB4 6
1685691478378670 #storage: SUB5 5
1685691478378708 #storage: SUB11 11
1685691478378787 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691478378906 521 300
SUB2 Mode Change...to slow_mode
1685691478378947 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691478378977 437 300
SUB3 Mode Change...to slow_mode
1685691478379007 #storage: SUB3 0
1685691478654916 #storage: SUB5 6
1685691478655434 #storage: SUB10 0
1685691478655456 #storage: SUB11 12
SUB11 msg(353) timeout!!!
1685691478655471 #storage: SUB12 12
SUB12 msg(353) timeout!!!
1685691478655738 #storage: SUB13 0
1685691480664389 #storage: SUB11 11
SUB11 msg(355) timeout!!!
1685691480664489 #storage: SUB12 11
SUB12 msg(355) timeout!!!
1685691480664617 #storage: SUB13 0
1685691481667418 #storage: SUB2 0
1685691481667450 #storage: SUB7 0
1685691481667475 #storage: SUB11 10
1685691481667484 #storage: SUB12 10
1685691481667515 #storage: SUB13 0
1685691482670457 #storage: SUB3 0
1685691482670486 #storage: SUB8 0
1685691482670500 #storage: SUB11 10
1685691482670518 #storage: SUB12 10
1685691482670574 #storage: SUB13 0
1685691483385379 #storage: SUB2 0
1685691483385577 #storage: SUB3 0
1685691483385621 #storage: SUB4 6
SUB4 msg(114) timeout!!!
1685691483385705 #storage: SUB5 6
SUB5 msg(115) timeout!!!
1685691483385757 #storage: SUB11 10
1685691483385800 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691483385919 627 300
SUB2 Mode Change...to slow_mode
1685691483385959 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691483385988 488 300
SUB3 Mode Change...to slow_mode
1685691483386038 #storage: SUB3 0
1685691483675375 #storage: SUB4 6
1685691483675645 #storage: SUB9 0
1685691483675689 #storage: SUB11 11
1685691483675734 #storage: SUB12 11
1685691483675901 #storage: SUB13 0
1685691484678720 #storage: SUB5 6
1685691484679311 #storage: SUB10 0
1685691484679334 #storage: SUB11 12
SUB11 msg(360) timeout!!!
1685691484679347 #storage: SUB12 12
SUB12 msg(360) timeout!!!
1685691484679558 #storage: SUB13 0
1685691486688056 #storage: SUB11 11
SUB11 msg(361) timeout!!!
1685691486688097 #storage: SUB12 11
SUB12 msg(361) timeout!!!
1685691486688122 #storage: SUB13 0
1685691487691096 #storage: SUB2 0
1685691487691180 #storage: SUB7 0
1685691487691197 #storage: SUB11 10
1685691487691207 #storage: SUB12 10
1685691487691233 #storage: SUB13 0
1685691488391708 #storage: SUB2 0
1685691488391904 #storage: SUB3 0
1685691488391947 #storage: SUB4 6
SUB4 msg(117) timeout!!!
1685691488392002 #storage: SUB5 6
SUB5 msg(117) timeout!!!
1685691488392050 #storage: SUB11 10
1685691488392122 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691488392240 626 300
SUB2 Mode Change...to slow_mode
1685691488392277 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691488392305 479 300
SUB3 Mode Change...to slow_mode
1685691488392333 #storage: SUB3 0
1685691488694865 #storage: SUB3 0
1685691488694982 #storage: SUB8 0
1685691488695020 #storage: SUB11 10
1685691488695067 #storage: SUB12 10
1685691488695181 #storage: SUB13 0
1685691489698188 #storage: SUB4 6
1685691489698287 #storage: SUB9 0
1685691489698328 #storage: SUB11 11
1685691489698339 #storage: SUB12 11
1685691489698399 #storage: SUB13 0
1685691490707986 #storage: SUB5 6
1685691490710577 #storage: SUB10 0
1685691490710633 #storage: SUB11 12
SUB11 msg(366) timeout!!!
1685691490710695 #storage: SUB12 12
SUB12 msg(366) timeout!!!
1685691490711579 #storage: SUB13 0
1685691492711901 #storage: SUB11 11
SUB11 msg(367) timeout!!!
1685691492711918 #storage: SUB12 11
SUB12 msg(367) timeout!!!
1685691492711958 #storage: SUB13 0
1685691493398557 #storage: SUB2 0
1685691493398684 #storage: SUB3 0
1685691493398753 #storage: SUB4 6
SUB4 msg(119) timeout!!!
1685691493398808 #storage: SUB5 6
SUB5 msg(119) timeout!!!
1685691493398855 #storage: SUB11 10
1685691493398898 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691493399019 537 300
SUB2 Mode Change...to slow_mode
1685691493399056 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691493399084 449 300
SUB3 Mode Change...to slow_mode
1685691493399111 #storage: SUB3 0
1685691493715545 #storage: SUB2 0
1685691493715641 #storage: SUB7 0
1685691493715713 #storage: SUB11 10
1685691493715811 #storage: SUB12 10
1685691493715953 #storage: SUB13 0
1685691494718917 #storage: SUB3 0
1685691494719089 #storage: SUB8 0
1685691494719191 #storage: SUB11 10
1685691494719279 #storage: SUB12 10
1685691494719439 #storage: SUB13 0
1685691495721961 #storage: SUB4 6
1685691495722026 #storage: SUB9 0
1685691495722035 #storage: SUB11 11
1685691495722051 #storage: SUB12 11
1685691495722083 #storage: SUB13 0
1685691496727055 #storage: SUB5 6
1685691496727640 #storage: SUB10 0
1685691496727669 #storage: SUB11 12
SUB11 msg(372) timeout!!!
1685691496727707 #storage: SUB12 12
SUB12 msg(372) timeout!!!
1685691496727941 #storage: SUB13 0
1685691498405416 #storage: SUB2 0
1685691498405544 #storage: SUB3 0
1685691498405582 #storage: SUB4 6
SUB4 msg(121) timeout!!!
1685691498405638 #storage: SUB5 6
SUB5 msg(121) timeout!!!
1685691498405721 #storage: SUB11 11
SUB11 msg(373) timeout!!!
1685691498405779 #storage: SUB12 11
SUB12 msg(373) timeout!!!
#latency_threshold_l: SUB2 1685691498405915 578 300
SUB2 Mode Change...to slow_mode
1685691498405956 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691498405986 490 300
SUB3 Mode Change...to slow_mode
1685691498406017 #storage: SUB3 0
1685691498732511 #storage: SUB11 10
1685691498732525 #storage: SUB12 10
1685691498732553 #storage: SUB13 0
1685691499738323 #storage: SUB2 0
1685691499738441 #storage: SUB7 0
1685691499738482 #storage: SUB11 10
1685691499738529 #storage: SUB12 10
1685691499738674 #storage: SUB13 0
1685691500741736 #storage: SUB3 0
1685691500741862 #storage: SUB8 0
1685691500741901 #storage: SUB11 10
1685691500741946 #storage: SUB12 10
1685691500742038 #storage: SUB13 0
1685691501744682 #storage: SUB4 6
1685691501744736 #storage: SUB9 0
1685691501744744 #storage: SUB11 11
1685691501744754 #storage: SUB12 11
1685691501744784 #storage: SUB13 0
1685691502750161 #storage: SUB5 6
1685691502750787 #storage: SUB10 0
1685691502750812 #storage: SUB11 12
SUB11 msg(378) timeout!!!
1685691502750855 #storage: SUB12 12
SUB12 msg(378) timeout!!!
1685691502751079 #storage: SUB13 0
1685691503412437 #storage: SUB2 0
1685691503412604 #storage: SUB3 0
1685691503412642 #storage: SUB4 6
SUB4 msg(123) timeout!!!
1685691503412698 #storage: SUB5 6
1685691503412738 #storage: SUB11 11
1685691503412782 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691503412897 537 300
SUB2 Mode Change...to slow_mode
1685691503412937 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691503412966 445 300
SUB3 Mode Change...to slow_mode
1685691503412999 #storage: SUB3 0
1685691504758256 #storage: SUB11 11
SUB11 msg(379) timeout!!!
1685691504758270 #storage: SUB12 11
SUB12 msg(379) timeout!!!
1685691504758293 #storage: SUB13 0
1685691505762034 #storage: SUB2 0
1685691505762079 #storage: SUB7 0
1685691505762087 #storage: SUB11 10
1685691505762103 #storage: SUB12 10
1685691505762121 #storage: SUB13 0
1685691506765140 #storage: SUB3 0
1685691506765167 #storage: SUB8 0
1685691506765182 #storage: SUB11 10
1685691506765200 #storage: SUB12 10
1685691506765219 #storage: SUB13 0
1685691507769072 #storage: SUB4 6
1685691507769139 #storage: SUB9 0
1685691507769148 #storage: SUB11 11
1685691507769157 #storage: SUB12 11
1685691507769197 #storage: SUB13 0
1685691508418796 #storage: SUB2 0
1685691508418934 #storage: SUB3 0
1685691508418975 #storage: SUB4 6
1685691508419017 #storage: SUB5 6
SUB5 msg(123) timeout!!!
1685691508419071 #storage: SUB11 11
1685691508419145 #storage: SUB12 11
#latency_threshold_l: SUB2 1685691508419267 562 300
SUB2 Mode Change...to slow_mode
1685691508419307 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691508419337 457 300
SUB3 Mode Change...to slow_mode
1685691508419368 #storage: SUB3 0
1685691508778407 #storage: SUB5 6
1685691508781035 #storage: SUB10 0
1685691508781096 #storage: SUB11 12
SUB11 msg(384) timeout!!!
1685691508781161 #storage: SUB12 12
SUB12 msg(384) timeout!!!
1685691508782039 #storage: SUB13 0
1685691510782772 #storage: SUB11 11
SUB11 msg(386) timeout!!!
1685691510782873 #storage: SUB12 11
SUB12 msg(386) timeout!!!
1685691510783006 #storage: SUB13 0
1685691511785861 #storage: SUB2 0
1685691511785899 #storage: SUB7 0
1685691511785907 #storage: SUB11 10
1685691511785917 #storage: SUB12 10
1685691511785933 #storage: SUB13 0
1685691512789743 #storage: SUB3 0
1685691512789773 #storage: SUB8 0
1685691512789782 #storage: SUB11 10
1685691512789791 #storage: SUB12 10
1685691512789809 #storage: SUB13 0
1685691513425171 #storage: SUB2 0
1685691513425298 #storage: SUB3 0
1685691513425339 #storage: SUB4 6
SUB4 msg(125) timeout!!!
1685691513425424 #storage: SUB5 6
SUB5 msg(126) timeout!!!
1685691513425479 #storage: SUB11 10
1685691513425522 #storage: SUB12 10
#latency_threshold_l: SUB2 1685691513425640 546 300
SUB2 Mode Change...to slow_mode
1685691513425679 #storage: SUB2 0
#latency_threshold_l: SUB3 1685691513425709 462 300
SUB3 Mode Change...to slow_mode
1685691513425741 #storage: SUB3 0
1685691513789213 #storage: SUB4 6
1685691513789295 #storage: SUB9 0
1685691513789309 #storage: SUB11 11
